,dataset_name,training_data_num,hash_length,space_ratio,btsp_fq_constant_x,binary_mode,btsp_sampling_ratio_x,random_seed,experiment_index,input_dim,embedding_size,btsp_fq_constant_y,btsp_sampling_ratio_y,btsp_fq,btsp_mAP
6356,sift10k,5000,16,20,8,True,0.5,1,6356,128,2560,8,0.5,0.05,0.5689776756822128
6357,sift10k,5000,16,20,8,True,0.6,1,6357,128,2560,8,0.6,0.05,0.5670620841147367
6358,sift10k,5000,16,20,8,True,0.7,1,6358,128,2560,8,0.7,0.05,0.5590398202971524
6359,sift10k,5000,16,20,8,True,0.8,1,6359,128,2560,8,0.8,0.05,0.5503445316103844
6360,sift10k,5000,16,20,10,True,0.01,1,6360,128,2560,10,0.01,0.0625,0.42107290434348876
6361,sift10k,5000,16,20,10,True,0.05,1,6361,128,2560,10,0.05,0.0625,0.6032014072596914
6362,sift10k,5000,16,20,10,True,0.1,1,6362,128,2560,10,0.1,0.0625,0.5943087461801732
6363,sift10k,5000,16,20,10,True,0.2,1,6363,128,2560,10,0.2,0.0625,0.5820697416050773
6364,sift10k,5000,16,20,10,True,0.3,1,6364,128,2560,10,0.3,0.0625,0.5783585106334105
6365,sift10k,5000,16,20,10,True,0.4,1,6365,128,2560,10,0.4,0.0625,0.5815206547020793
6366,sift10k,5000,16,20,10,True,0.5,1,6366,128,2560,10,0.5,0.0625,0.5835657826034214
6367,sift10k,5000,16,20,10,True,0.6,1,6367,128,2560,10,0.6,0.0625,0.572960500781589
6368,sift10k,5000,16,20,10,True,0.7,1,6368,128,2560,10,0.7,0.0625,0.5619535445217806
6369,sift10k,5000,16,20,10,True,0.8,1,6369,128,2560,10,0.8,0.0625,0.5591600172172321
6370,sift10k,5000,16,4,1,True,0.01,1,6370,128,512,1,0.01,0.03125,0.4993967410921792
6371,sift10k,5000,16,4,1,True,0.05,1,6371,128,512,1,0.05,0.03125,0.5669789949063725
6372,sift10k,5000,16,4,1,True,0.1,1,6372,128,512,1,0.1,0.03125,0.561305331007753
6373,sift10k,5000,16,4,1,True,0.2,1,6373,128,512,1,0.2,0.03125,0.5538289224688846
6374,sift10k,5000,16,4,1,True,0.3,1,6374,128,512,1,0.3,0.03125,0.5431528541776779
6375,sift10k,5000,16,4,1,True,0.4,1,6375,128,512,1,0.4,0.03125,0.5394361285426605
6376,sift10k,5000,16,4,1,True,0.5,1,6376,128,512,1,0.5,0.03125,0.5431173090113967
6377,sift10k,5000,16,4,1,True,0.6,1,6377,128,512,1,0.6,0.03125,0.5418262885215608
6378,sift10k,5000,16,4,1,True,0.7,1,6378,128,512,1,0.7,0.03125,0.5384920864096082
6379,sift10k,5000,16,4,1,True,0.8,1,6379,128,512,1,0.8,0.03125,0.5103479700551168
6380,sift10k,5000,16,4,2,True,0.01,1,6380,128,512,2,0.01,0.0625,0.5056187401387324
6381,sift10k,5000,16,4,2,True,0.05,1,6381,128,512,2,0.05,0.0625,0.5496797466080063
6382,sift10k,5000,16,4,2,True,0.1,1,6382,128,512,2,0.1,0.0625,0.5530800243914987
6383,sift10k,5000,16,4,2,True,0.2,1,6383,128,512,2,0.2,0.0625,0.538599030299788
6384,sift10k,5000,16,4,2,True,0.3,1,6384,128,512,2,0.3,0.0625,0.5391500864285959
6385,sift10k,5000,16,4,2,True,0.4,1,6385,128,512,2,0.4,0.0625,0.5429469613915542
6386,sift10k,5000,16,4,2,True,0.5,1,6386,128,512,2,0.5,0.0625,0.5416393499311041
6387,sift10k,5000,16,4,2,True,0.6,1,6387,128,512,2,0.6,0.0625,0.5490004324432968
6388,sift10k,5000,16,4,2,True,0.7,1,6388,128,512,2,0.7,0.0625,0.5344832877881193
6389,sift10k,5000,16,4,2,True,0.8,1,6389,128,512,2,0.8,0.0625,0.5190339608869283
6390,sift10k,5000,16,4,3,True,0.01,1,6390,128,512,3,0.01,0.09375,0.5149895539949422
6391,sift10k,5000,16,4,3,True,0.05,1,6391,128,512,3,0.05,0.09375,0.5668290160286388
6392,sift10k,5000,16,4,3,True,0.1,1,6392,128,512,3,0.1,0.09375,0.5475697985782886
6393,sift10k,5000,16,4,3,True,0.2,1,6393,128,512,3,0.2,0.09375,0.5400492455728656
6394,sift10k,5000,16,4,3,True,0.3,1,6394,128,512,3,0.3,0.09375,0.5685430963848979
6395,sift10k,5000,16,4,3,True,0.4,1,6395,128,512,3,0.4,0.09375,0.5440818377594833
6396,sift10k,5000,16,4,3,True,0.5,1,6396,128,512,3,0.5,0.09375,0.5369556744651472
6397,sift10k,5000,16,4,3,True,0.6,1,6397,128,512,3,0.6,0.09375,0.5623015059413571
6398,sift10k,5000,16,4,3,True,0.7,1,6398,128,512,3,0.7,0.09375,0.5270879862129473
6399,sift10k,5000,16,4,3,True,0.8,1,6399,128,512,3,0.8,0.09375,0.5426727436802089
6400,sift10k,5000,16,4,5,True,0.01,1,6400,128,512,5,0.01,0.15625,0.48312090235951033
6401,sift10k,5000,16,4,5,True,0.05,1,6401,128,512,5,0.05,0.15625,0.561280111957795
6402,sift10k,5000,16,4,5,True,0.1,1,6402,128,512,5,0.1,0.15625,0.5602645710714325
6403,sift10k,5000,16,4,5,True,0.2,1,6403,128,512,5,0.2,0.15625,0.5518707891611099
6404,sift10k,5000,16,4,5,True,0.3,1,6404,128,512,5,0.3,0.15625,0.5390769150482534
6405,sift10k,5000,16,4,5,True,0.4,1,6405,128,512,5,0.4,0.15625,0.543694723530298
6406,sift10k,5000,16,4,5,True,0.5,1,6406,128,512,5,0.5,0.15625,0.547872336361778
6407,sift10k,5000,16,4,5,True,0.6,1,6407,128,512,5,0.6,0.15625,0.5414004785501326
6408,sift10k,5000,16,4,5,True,0.7,1,6408,128,512,5,0.7,0.15625,0.5366861544001588
6409,sift10k,5000,16,4,5,True,0.8,1,6409,128,512,5,0.8,0.15625,0.5247985116718901
6410,sift10k,5000,16,4,7,True,0.01,1,6410,128,512,7,0.01,0.21875,0.4946323536348621
6411,sift10k,5000,16,4,7,True,0.05,1,6411,128,512,7,0.05,0.21875,0.5654286032023391
6412,sift10k,5000,16,4,7,True,0.1,1,6412,128,512,7,0.1,0.21875,0.5518423359281903
6413,sift10k,5000,16,4,7,True,0.2,1,6413,128,512,7,0.2,0.21875,0.5393656692114003
6414,sift10k,5000,16,4,7,True,0.3,1,6414,128,512,7,0.3,0.21875,0.5450391969854942
6415,sift10k,5000,16,4,7,True,0.4,1,6415,128,512,7,0.4,0.21875,0.5385205614165599
6416,sift10k,5000,16,4,7,True,0.5,1,6416,128,512,7,0.5,0.21875,0.5399865564474896
6417,sift10k,5000,16,4,7,True,0.6,1,6417,128,512,7,0.6,0.21875,0.5378675197058387
6418,sift10k,5000,16,4,7,True,0.7,1,6418,128,512,7,0.7,0.21875,0.5246794656165293
6419,sift10k,5000,16,4,7,True,0.8,1,6419,128,512,7,0.8,0.21875,0.5325672840777971
6420,sift10k,5000,16,4,8,True,0.01,1,6420,128,512,8,0.01,0.25,0.48396987327662083
6421,sift10k,5000,16,4,8,True,0.05,1,6421,128,512,8,0.05,0.25,0.5582039697901503
6422,sift10k,5000,16,4,8,True,0.1,1,6422,128,512,8,0.1,0.25,0.56067521221871
6423,sift10k,5000,16,4,8,True,0.2,1,6423,128,512,8,0.2,0.25,0.5406702927952753
6424,sift10k,5000,16,4,8,True,0.3,1,6424,128,512,8,0.3,0.25,0.5468048232141076
6425,sift10k,5000,16,4,8,True,0.4,1,6425,128,512,8,0.4,0.25,0.5486668333293344
6426,sift10k,5000,16,4,8,True,0.5,1,6426,128,512,8,0.5,0.25,0.5400549236660914
6427,sift10k,5000,16,4,8,True,0.6,1,6427,128,512,8,0.6,0.25,0.5303584894481469
6428,sift10k,5000,16,4,8,True,0.7,1,6428,128,512,8,0.7,0.25,0.5395570321132084
6429,sift10k,5000,16,4,8,True,0.8,1,6429,128,512,8,0.8,0.25,0.5280034280279756
6430,sift10k,5000,16,4,10,True,0.01,1,6430,128,512,10,0.01,0.3125,0.5391890596388448
6431,sift10k,5000,16,4,10,True,0.05,1,6431,128,512,10,0.05,0.3125,0.5523047149648889
6432,sift10k,5000,16,4,10,True,0.1,1,6432,128,512,10,0.1,0.3125,0.5402185886205854
6433,sift10k,5000,16,4,10,True,0.2,1,6433,128,512,10,0.2,0.3125,0.5519194413692867
6434,sift10k,5000,16,4,10,True,0.3,1,6434,128,512,10,0.3,0.3125,0.5425627801775504
6435,sift10k,5000,16,4,10,True,0.4,1,6435,128,512,10,0.4,0.3125,0.5391864346819873
6436,sift10k,5000,16,4,10,True,0.5,1,6436,128,512,10,0.5,0.3125,0.5350172570768039
6437,sift10k,5000,16,4,10,True,0.6,1,6437,128,512,10,0.6,0.3125,0.5261909777722156
6438,sift10k,5000,16,4,10,True,0.7,1,6438,128,512,10,0.7,0.3125,0.5333260150660993
6439,sift10k,5000,16,4,10,True,0.8,1,6439,128,512,10,0.8,0.3125,0.5271934220053636
6440,sift10k,5000,16,8,1,True,0.01,1,6440,128,1024,1,0.01,0.015625,0.47963073142076385
6441,sift10k,5000,16,8,1,True,0.05,1,6441,128,1024,1,0.05,0.015625,0.5737721503677913
6442,sift10k,5000,16,8,1,True,0.1,1,6442,128,1024,1,0.1,0.015625,0.5828006255962148
6443,sift10k,5000,16,8,1,True,0.2,1,6443,128,1024,1,0.2,0.015625,0.5722974430951674
6444,sift10k,5000,16,8,1,True,0.3,1,6444,128,1024,1,0.3,0.015625,0.5491609628807226
6445,sift10k,5000,16,8,1,True,0.4,1,6445,128,1024,1,0.4,0.015625,0.5655662426711814
6446,sift10k,5000,16,8,1,True,0.5,1,6446,128,1024,1,0.5,0.015625,0.5605481754946406
6447,sift10k,5000,16,8,1,True,0.6,1,6447,128,1024,1,0.6,0.015625,0.5534391900832714
6448,sift10k,5000,16,8,1,True,0.7,1,6448,128,1024,1,0.7,0.015625,0.5453662766173737
6449,sift10k,5000,16,8,1,True,0.8,1,6449,128,1024,1,0.8,0.015625,0.5558896110502242
6450,sift10k,5000,16,8,2,True,0.01,1,6450,128,1024,2,0.01,0.03125,0.4732251065207333
6451,sift10k,5000,16,8,2,True,0.05,1,6451,128,1024,2,0.05,0.03125,0.5751707941565948
6452,sift10k,5000,16,8,2,True,0.1,1,6452,128,1024,2,0.1,0.03125,0.5599651508705449
6453,sift10k,5000,16,8,2,True,0.2,1,6453,128,1024,2,0.2,0.03125,0.5630634415255013
6454,sift10k,5000,16,8,2,True,0.3,1,6454,128,1024,2,0.3,0.03125,0.582800494850688
6455,sift10k,5000,16,8,2,True,0.4,1,6455,128,1024,2,0.4,0.03125,0.5688958583440744
6456,sift10k,5000,16,8,2,True,0.5,1,6456,128,1024,2,0.5,0.03125,0.5525597936053337
6457,sift10k,5000,16,8,2,True,0.6,1,6457,128,1024,2,0.6,0.03125,0.5484035246518458
6458,sift10k,5000,16,8,2,True,0.7,1,6458,128,1024,2,0.7,0.03125,0.5616452871305833
6459,sift10k,5000,16,8,2,True,0.8,1,6459,128,1024,2,0.8,0.03125,0.5319335109341913
6460,sift10k,5000,16,8,3,True,0.01,1,6460,128,1024,3,0.01,0.046875,0.4934031130631181
6461,sift10k,5000,16,8,3,True,0.05,1,6461,128,1024,3,0.05,0.046875,0.5706855809163435
6462,sift10k,5000,16,8,3,True,0.1,1,6462,128,1024,3,0.1,0.046875,0.5719614237467705
6463,sift10k,5000,16,8,3,True,0.2,1,6463,128,1024,3,0.2,0.046875,0.5794787057736017
6464,sift10k,5000,16,8,3,True,0.3,1,6464,128,1024,3,0.3,0.046875,0.5596332104860807
6465,sift10k,5000,16,8,3,True,0.4,1,6465,128,1024,3,0.4,0.046875,0.563940744237281
6466,sift10k,5000,16,8,3,True,0.5,1,6466,128,1024,3,0.5,0.046875,0.5505763992343016
6467,sift10k,5000,16,8,3,True,0.6,1,6467,128,1024,3,0.6,0.046875,0.5607639802003604
6468,sift10k,5000,16,8,3,True,0.7,1,6468,128,1024,3,0.7,0.046875,0.5419278849688093
6469,sift10k,5000,16,8,3,True,0.8,1,6469,128,1024,3,0.8,0.046875,0.5573650450041895
6470,sift10k,5000,16,8,5,True,0.01,1,6470,128,1024,5,0.01,0.078125,0.48162968713507204
6471,sift10k,5000,16,8,5,True,0.05,1,6471,128,1024,5,0.05,0.078125,0.5764302714529135
6472,sift10k,5000,16,8,5,True,0.1,1,6472,128,1024,5,0.1,0.078125,0.5704174754658771
6473,sift10k,5000,16,8,5,True,0.2,1,6473,128,1024,5,0.2,0.078125,0.5774470630582875
6474,sift10k,5000,16,8,5,True,0.3,1,6474,128,1024,5,0.3,0.078125,0.5597610194299715
6475,sift10k,5000,16,8,5,True,0.4,1,6475,128,1024,5,0.4,0.078125,0.5548960265828368
6476,sift10k,5000,16,8,5,True,0.5,1,6476,128,1024,5,0.5,0.078125,0.5458725313856678
6477,sift10k,5000,16,8,5,True,0.6,1,6477,128,1024,5,0.6,0.078125,0.5579437235249295
6478,sift10k,5000,16,8,5,True,0.7,1,6478,128,1024,5,0.7,0.078125,0.5434293476971543
6479,sift10k,5000,16,8,5,True,0.8,1,6479,128,1024,5,0.8,0.078125,0.5394007003506952
6480,sift10k,5000,16,8,7,True,0.01,1,6480,128,1024,7,0.01,0.109375,0.44293720452993957
6481,sift10k,5000,16,8,7,True,0.05,1,6481,128,1024,7,0.05,0.109375,0.5782802158081322
6482,sift10k,5000,16,8,7,True,0.1,1,6482,128,1024,7,0.1,0.109375,0.5729399397422497
6483,sift10k,5000,16,8,7,True,0.2,1,6483,128,1024,7,0.2,0.109375,0.5685939320916702
6484,sift10k,5000,16,8,7,True,0.3,1,6484,128,1024,7,0.3,0.109375,0.5640667110718671
6485,sift10k,5000,16,8,7,True,0.4,1,6485,128,1024,7,0.4,0.109375,0.5574935353444251
6486,sift10k,5000,16,8,7,True,0.5,1,6486,128,1024,7,0.5,0.109375,0.5556111383626848
6487,sift10k,5000,16,8,7,True,0.6,1,6487,128,1024,7,0.6,0.109375,0.5693024379365746
6488,sift10k,5000,16,8,7,True,0.7,1,6488,128,1024,7,0.7,0.109375,0.5542083845253075
6489,sift10k,5000,16,8,7,True,0.8,1,6489,128,1024,7,0.8,0.109375,0.5403987348200758
6490,sift10k,5000,16,8,8,True,0.01,1,6490,128,1024,8,0.01,0.125,0.4569517699298124
6491,sift10k,5000,16,8,8,True,0.05,1,6491,128,1024,8,0.05,0.125,0.5744716050980102
6492,sift10k,5000,16,8,8,True,0.1,1,6492,128,1024,8,0.1,0.125,0.5867612351857274
6493,sift10k,5000,16,8,8,True,0.2,1,6493,128,1024,8,0.2,0.125,0.5722225646896927
6494,sift10k,5000,16,8,8,True,0.3,1,6494,128,1024,8,0.3,0.125,0.5635651687066937
6495,sift10k,5000,16,8,8,True,0.4,1,6495,128,1024,8,0.4,0.125,0.5496974878365432
6496,sift10k,5000,16,8,8,True,0.5,1,6496,128,1024,8,0.5,0.125,0.5409959607744566
6497,sift10k,5000,16,8,8,True,0.6,1,6497,128,1024,8,0.6,0.125,0.5416908494217517
6498,sift10k,5000,16,8,8,True,0.7,1,6498,128,1024,8,0.7,0.125,0.5524755611326376
6499,sift10k,5000,16,8,8,True,0.8,1,6499,128,1024,8,0.8,0.125,0.5347640285804693
6500,sift10k,5000,16,8,10,True,0.01,1,6500,128,1024,10,0.01,0.15625,0.4603371931412187
6501,sift10k,5000,16,8,10,True,0.05,1,6501,128,1024,10,0.05,0.15625,0.5669837305804648
6502,sift10k,5000,16,8,10,True,0.1,1,6502,128,1024,10,0.1,0.15625,0.5809117079158661
6503,sift10k,5000,16,8,10,True,0.2,1,6503,128,1024,10,0.2,0.15625,0.5602077253780068
6504,sift10k,5000,16,8,10,True,0.3,1,6504,128,1024,10,0.3,0.15625,0.5623804612646389
6505,sift10k,5000,16,8,10,True,0.4,1,6505,128,1024,10,0.4,0.15625,0.5554036410660802
6506,sift10k,5000,16,8,10,True,0.5,1,6506,128,1024,10,0.5,0.15625,0.5700702855744662
6507,sift10k,5000,16,8,10,True,0.6,1,6507,128,1024,10,0.6,0.15625,0.5489298491960547
6508,sift10k,5000,16,8,10,True,0.7,1,6508,128,1024,10,0.7,0.15625,0.5521754887684769
6509,sift10k,5000,16,8,10,True,0.8,1,6509,128,1024,10,0.8,0.15625,0.5546056219132156
6510,sift10k,5000,16,12,1,True,0.01,1,6510,128,1536,1,0.01,0.010416666666666666,0.4331253355955198
6511,sift10k,5000,16,12,1,True,0.05,1,6511,128,1536,1,0.05,0.010416666666666666,0.5762479471928315
6512,sift10k,5000,16,12,1,True,0.1,1,6512,128,1536,1,0.1,0.010416666666666666,0.5933787224909811
6513,sift10k,5000,16,12,1,True,0.2,1,6513,128,1536,1,0.2,0.010416666666666666,0.5765112508958425
6514,sift10k,5000,16,12,1,True,0.3,1,6514,128,1536,1,0.3,0.010416666666666666,0.5721558365287019
6515,sift10k,5000,16,12,1,True,0.4,1,6515,128,1536,1,0.4,0.010416666666666666,0.5701630500261531
6516,sift10k,5000,16,12,1,True,0.5,1,6516,128,1536,1,0.5,0.010416666666666666,0.5728743276773335
6517,sift10k,5000,16,12,1,True,0.6,1,6517,128,1536,1,0.6,0.010416666666666666,0.5592707234862125
6518,sift10k,5000,16,12,1,True,0.7,1,6518,128,1536,1,0.7,0.010416666666666666,0.5527588447647463
6519,sift10k,5000,16,12,1,True,0.8,1,6519,128,1536,1,0.8,0.010416666666666666,0.5351565090898862
6520,sift10k,5000,16,12,2,True,0.01,1,6520,128,1536,2,0.01,0.020833333333333332,0.4383666131257271
6521,sift10k,5000,16,12,2,True,0.05,1,6521,128,1536,2,0.05,0.020833333333333332,0.5803438209530104
6522,sift10k,5000,16,12,2,True,0.1,1,6522,128,1536,2,0.1,0.020833333333333332,0.5789447989029198
6523,sift10k,5000,16,12,2,True,0.2,1,6523,128,1536,2,0.2,0.020833333333333332,0.599126368218316
6524,sift10k,5000,16,12,2,True,0.3,1,6524,128,1536,2,0.3,0.020833333333333332,0.5728224352135396
6525,sift10k,5000,16,12,2,True,0.4,1,6525,128,1536,2,0.4,0.020833333333333332,0.5599572291620466
6526,sift10k,5000,16,12,2,True,0.5,1,6526,128,1536,2,0.5,0.020833333333333332,0.5637233480710062
6527,sift10k,5000,16,12,2,True,0.6,1,6527,128,1536,2,0.6,0.020833333333333332,0.5689801800273417
6528,sift10k,5000,16,12,2,True,0.7,1,6528,128,1536,2,0.7,0.020833333333333332,0.5479221789442494
6529,sift10k,5000,16,12,2,True,0.8,1,6529,128,1536,2,0.8,0.020833333333333332,0.5581787860338374
6530,sift10k,5000,16,12,3,True,0.01,1,6530,128,1536,3,0.01,0.03125,0.4347562579610745
6531,sift10k,5000,16,12,3,True,0.05,1,6531,128,1536,3,0.05,0.03125,0.5967747316406627
6532,sift10k,5000,16,12,3,True,0.1,1,6532,128,1536,3,0.1,0.03125,0.58688157665119
6533,sift10k,5000,16,12,3,True,0.2,1,6533,128,1536,3,0.2,0.03125,0.5662967098239766
6534,sift10k,5000,16,12,3,True,0.3,1,6534,128,1536,3,0.3,0.03125,0.5611159218191717
6535,sift10k,5000,16,12,3,True,0.4,1,6535,128,1536,3,0.4,0.03125,0.5670713851695157
6536,sift10k,5000,16,12,3,True,0.5,1,6536,128,1536,3,0.5,0.03125,0.5568542117831816
6537,sift10k,5000,16,12,3,True,0.6,1,6537,128,1536,3,0.6,0.03125,0.5507566651079813
6538,sift10k,5000,16,12,3,True,0.7,1,6538,128,1536,3,0.7,0.03125,0.5661161009384993
6539,sift10k,5000,16,12,3,True,0.8,1,6539,128,1536,3,0.8,0.03125,0.5393121230077197
6540,sift10k,5000,16,12,5,True,0.01,1,6540,128,1536,5,0.01,0.052083333333333336,0.4316356940758826
6541,sift10k,5000,16,12,5,True,0.05,1,6541,128,1536,5,0.05,0.052083333333333336,0.5838552387040852
6542,sift10k,5000,16,12,5,True,0.1,1,6542,128,1536,5,0.1,0.052083333333333336,0.577237737905286
6543,sift10k,5000,16,12,5,True,0.2,1,6543,128,1536,5,0.2,0.052083333333333336,0.5708425945420769
6544,sift10k,5000,16,12,5,True,0.3,1,6544,128,1536,5,0.3,0.052083333333333336,0.5658045210528225
6545,sift10k,5000,16,12,5,True,0.4,1,6545,128,1536,5,0.4,0.052083333333333336,0.576057392972996
6546,sift10k,5000,16,12,5,True,0.5,1,6546,128,1536,5,0.5,0.052083333333333336,0.5652916684281631
6547,sift10k,5000,16,12,5,True,0.6,1,6547,128,1536,5,0.6,0.052083333333333336,0.5374380283216517
6548,sift10k,5000,16,12,5,True,0.7,1,6548,128,1536,5,0.7,0.052083333333333336,0.5355815510076339
6549,sift10k,5000,16,12,5,True,0.8,1,6549,128,1536,5,0.8,0.052083333333333336,0.5443036455454094
6550,sift10k,5000,16,12,7,True,0.01,1,6550,128,1536,7,0.01,0.07291666666666667,0.4207371023635012
6551,sift10k,5000,16,12,7,True,0.05,1,6551,128,1536,7,0.05,0.07291666666666667,0.5769910611464637
6552,sift10k,5000,16,12,7,True,0.1,1,6552,128,1536,7,0.1,0.07291666666666667,0.5727448909550729
6553,sift10k,5000,16,12,7,True,0.2,1,6553,128,1536,7,0.2,0.07291666666666667,0.5700533613340731
6554,sift10k,5000,16,12,7,True,0.3,1,6554,128,1536,7,0.3,0.07291666666666667,0.574815408954493
6555,sift10k,5000,16,12,7,True,0.4,1,6555,128,1536,7,0.4,0.07291666666666667,0.5822981770417229
6556,sift10k,5000,16,12,7,True,0.5,1,6556,128,1536,7,0.5,0.07291666666666667,0.5503253307437878
6557,sift10k,5000,16,12,7,True,0.6,1,6557,128,1536,7,0.6,0.07291666666666667,0.5551791835571782
6558,sift10k,5000,16,12,7,True,0.7,1,6558,128,1536,7,0.7,0.07291666666666667,0.5493664273944082
6559,sift10k,5000,16,12,7,True,0.8,1,6559,128,1536,7,0.8,0.07291666666666667,0.5425987076448536
6560,sift10k,5000,16,12,8,True,0.01,1,6560,128,1536,8,0.01,0.08333333333333333,0.43956934859440716
6561,sift10k,5000,16,12,8,True,0.05,1,6561,128,1536,8,0.05,0.08333333333333333,0.5715484986655848
6562,sift10k,5000,16,12,8,True,0.1,1,6562,128,1536,8,0.1,0.08333333333333333,0.5767113375545896
6563,sift10k,5000,16,12,8,True,0.2,1,6563,128,1536,8,0.2,0.08333333333333333,0.5796895036090076
6564,sift10k,5000,16,12,8,True,0.3,1,6564,128,1536,8,0.3,0.08333333333333333,0.5745461945760806
6565,sift10k,5000,16,12,8,True,0.4,1,6565,128,1536,8,0.4,0.08333333333333333,0.5663856761924212
6566,sift10k,5000,16,12,8,True,0.5,1,6566,128,1536,8,0.5,0.08333333333333333,0.5722113080970233
6567,sift10k,5000,16,12,8,True,0.6,1,6567,128,1536,8,0.6,0.08333333333333333,0.5624845513451181
6568,sift10k,5000,16,12,8,True,0.7,1,6568,128,1536,8,0.7,0.08333333333333333,0.5715340880644222
6569,sift10k,5000,16,12,8,True,0.8,1,6569,128,1536,8,0.8,0.08333333333333333,0.5481926094827901
6570,sift10k,5000,16,12,10,True,0.01,1,6570,128,1536,10,0.01,0.10416666666666667,0.4374561722879286
6571,sift10k,5000,16,12,10,True,0.05,1,6571,128,1536,10,0.05,0.10416666666666667,0.5803732258595183
6572,sift10k,5000,16,12,10,True,0.1,1,6572,128,1536,10,0.1,0.10416666666666667,0.5905132653512619
6573,sift10k,5000,16,12,10,True,0.2,1,6573,128,1536,10,0.2,0.10416666666666667,0.5746045398783001
6574,sift10k,5000,16,12,10,True,0.3,1,6574,128,1536,10,0.3,0.10416666666666667,0.5760681516745656
6575,sift10k,5000,16,12,10,True,0.4,1,6575,128,1536,10,0.4,0.10416666666666667,0.5768022235072375
6576,sift10k,5000,16,12,10,True,0.5,1,6576,128,1536,10,0.5,0.10416666666666667,0.5711540143958194
6577,sift10k,5000,16,12,10,True,0.6,1,6577,128,1536,10,0.6,0.10416666666666667,0.559751470279579
6578,sift10k,5000,16,12,10,True,0.7,1,6578,128,1536,10,0.7,0.10416666666666667,0.5578522024239174
6579,sift10k,5000,16,12,10,True,0.8,1,6579,128,1536,10,0.8,0.10416666666666667,0.5479778949794779
6580,sift10k,5000,16,1,1,True,0.01,1,6580,128,128,1,0.01,0.125,0.5009816707770224
6581,sift10k,5000,16,1,1,True,0.05,1,6581,128,128,1,0.05,0.125,0.5002064280692631
6582,sift10k,5000,16,1,1,True,0.1,1,6582,128,128,1,0.1,0.125,0.5073579102654311
6583,sift10k,5000,16,1,1,True,0.2,1,6583,128,128,1,0.2,0.125,0.48690736837949794
6584,sift10k,5000,16,1,1,True,0.3,1,6584,128,128,1,0.3,0.125,0.4919207789571425
6585,sift10k,5000,16,1,1,True,0.4,1,6585,128,128,1,0.4,0.125,0.4908600007553472
6586,sift10k,5000,16,1,1,True,0.5,1,6586,128,128,1,0.5,0.125,0.47920358027687104
6587,sift10k,5000,16,1,1,True,0.6,1,6587,128,128,1,0.6,0.125,0.4853957472815406
6588,sift10k,5000,16,1,1,True,0.7,1,6588,128,128,1,0.7,0.125,0.4785677546768377
6589,sift10k,5000,16,1,1,True,0.8,1,6589,128,128,1,0.8,0.125,0.4955053040143953
6590,sift10k,5000,16,1,2,True,0.01,1,6590,128,128,2,0.01,0.25,0.4851284167964016
6591,sift10k,5000,16,1,2,True,0.05,1,6591,128,128,2,0.05,0.25,0.501582888987956
6592,sift10k,5000,16,1,2,True,0.1,1,6592,128,128,2,0.1,0.25,0.5030992295542228
6593,sift10k,5000,16,1,2,True,0.2,1,6593,128,128,2,0.2,0.25,0.49002833627405235
6594,sift10k,5000,16,1,2,True,0.3,1,6594,128,128,2,0.3,0.25,0.4803153477376436
6595,sift10k,5000,16,1,2,True,0.4,1,6595,128,128,2,0.4,0.25,0.49050271554955444
6596,sift10k,5000,16,1,2,True,0.5,1,6596,128,128,2,0.5,0.25,0.5014566855101596
6597,sift10k,5000,16,1,2,True,0.6,1,6597,128,128,2,0.6,0.25,0.4826565988542275
6598,sift10k,5000,16,1,2,True,0.7,1,6598,128,128,2,0.7,0.25,0.4868163649674015
6599,sift10k,5000,16,1,2,True,0.8,1,6599,128,128,2,0.8,0.25,0.4438424914348669
6600,sift10k,5000,16,1,3,True,0.01,1,6600,128,128,3,0.01,0.375,0.4960916574750339
6601,sift10k,5000,16,1,3,True,0.05,1,6601,128,128,3,0.05,0.375,0.5168292883027233
6602,sift10k,5000,16,1,3,True,0.1,1,6602,128,128,3,0.1,0.375,0.4795998823374085
6603,sift10k,5000,16,1,3,True,0.2,1,6603,128,128,3,0.2,0.375,0.4865291431254309
6604,sift10k,5000,16,1,3,True,0.3,1,6604,128,128,3,0.3,0.375,0.49676224603827185
6605,sift10k,5000,16,1,3,True,0.4,1,6605,128,128,3,0.4,0.375,0.5022205928588106
6606,sift10k,5000,16,1,3,True,0.5,1,6606,128,128,3,0.5,0.375,0.49941244963846887
6607,sift10k,5000,16,1,3,True,0.6,1,6607,128,128,3,0.6,0.375,0.48248181462638623
6608,sift10k,5000,16,1,3,True,0.7,1,6608,128,128,3,0.7,0.375,0.4707687168794945
6609,sift10k,5000,16,1,3,True,0.8,1,6609,128,128,3,0.8,0.375,0.46169825400505915
6610,sift10k,5000,16,1,5,True,0.01,1,6610,128,128,5,0.01,0.625,0.5096986340626557
6611,sift10k,5000,16,1,5,True,0.05,1,6611,128,128,5,0.05,0.625,0.5092291532134312
6612,sift10k,5000,16,1,5,True,0.1,1,6612,128,128,5,0.1,0.625,0.5135792049881607
6613,sift10k,5000,16,1,5,True,0.2,1,6613,128,128,5,0.2,0.625,0.48483609991680826
6614,sift10k,5000,16,1,5,True,0.3,1,6614,128,128,5,0.3,0.625,0.49194083655277343
6615,sift10k,5000,16,1,5,True,0.4,1,6615,128,128,5,0.4,0.625,0.4977889888950814
